,ÁVal,MMPP,De fecha,A fecha,Stock inicial,Total ctd.entrada mcía.,Total cantidades salida,Stock de cierre,UMB,Valor inicial,  Total valores entrada,   Total valores salida,Valor final,Mon.,Material,días_mes
17708,2250,mmpp_459,2018-12-01,2018-12-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17709,2250,mmpp_460,2018-12-01,2018-12-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17710,2250,mmpp_461,2018-12-01,2018-12-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17711,3,mmpp_462,2018-12-01,2018-12-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17712,3,mmpp_463,2018-12-01,2018-12-31,1000.0,0.0,0,1000.0,KG,0,129.77,"                129,77-",0,EUR,,31
17713,2250,mmpp_464,2018-12-01,2018-12-31,21389.0,0.0,0,21389.0,KG,0,0.66,"                  0,66-",0,EUR,,31
17714,3,mmpp_465,2018-12-01,2018-12-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17715,3,mmpp_466,2018-12-01,2018-12-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17716,3,mmpp_467,2018-12-01,2018-12-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17717,3,mmpp_468,2018-12-01,2018-12-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17718,3,mmpp_469,2018-12-01,2018-12-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17719,3,mmpp_470,2018-12-01,2018-12-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17720,3,mmpp_471,2018-12-01,2018-12-31,200.0,0.0,0,200.0,KG,0,1301.0,"              1.301,00-",0,EUR,,31
17721,2,mmpp_472,2018-12-01,2018-12-31,460.0,0.0,                   435,25.0,UN,0,415.0,"              8.071,00-",0,EUR,,31
17722,2,mmpp_473,2018-12-01,2018-12-31,75.0,0.0,0,75.0,KG,0,474.26,"                474,26-",0,EUR,,31
17723,3,mmpp_473,2018-12-01,2018-12-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17724,2,mmpp_474,2018-12-01,2018-12-31,18427.0,46.788,"             8.462,788",10011.0,KG,0,1208.01,"             16.265,43-",0,EUR,,31
17725,2250,mmpp_475,2018-12-01,2018-12-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17726,3,mmpp_476,2018-12-01,2018-12-31,287.0,0.0,0,287.0,KG,0,7060.2,"              7.060,20-",0,EUR,,31
17727,3,mmpp_477,2018-12-01,2018-12-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17728,2,mmpp_478,2018-12-01,2018-12-31,3000.0,0.0,0,3000.0,KG,"             23.565,18",1418.18,"              1.418,18-","             23.565,18",EUR,,31
17729,2,mmpp_479,2018-12-01,2018-12-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17730,3,mmpp_479,2018-12-01,2018-12-31,150.0,0.0,0,150.0,KG,0,2850.0,"              2.850,00-",0,EUR,,31
17731,3,mmpp_480,2018-12-01,2018-12-31,3801.0,0.0,                 3.801,0.0,KG,0,0.0,"             18.358,83-",0,EUR,,31
17732,3,mmpp_481,2018-12-01,2018-12-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17733,3,mmpp_482,2018-12-01,2018-12-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17734,2,mmpp_483,2018-12-01,2018-12-31,0.0,0.0,0,0.0,KG,"             71.400,00",0.0,0,"             71.400,00",EUR,,31
17735,2,mmpp_484,2018-12-01,2018-12-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17736,2,mmpp_485,2018-12-01,2018-12-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17737,3,mmpp_485,2018-12-01,2018-12-31,2842.0,4785.0,                 2.842,4785.0,KG,"            181.731,40",62205.0,"             18.473,00-","            137.999,40",EUR,,31
17738,3,mmpp_486,2018-12-01,2018-12-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17739,3,mmpp_487,2018-12-01,2018-12-31,500.0,0.0,0,500.0,KG,0,4385.0,"              4.385,00-",0,EUR,,31
17740,2,mmpp_488,2018-12-01,2018-12-31,5120.0,0.0,                 5.120,0.0,KG,0,0.0,"             18.099,20-",0,EUR,,31
17741,2250,mmpp_489,2018-12-01,2018-12-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17742,2250,mmpp_490,2018-12-01,2018-12-31,500.0,0.0,                   500,0.0,KG,0,0.0,"              2.010,00-",0,EUR,,31
17743,2,mmpp_491,2018-12-01,2018-12-31,800.0,0.0,0,800.0,KG,"             13.401,05",560.0,"                560,00-","             13.401,05",EUR,,31
17744,2250,mmpp_492,2018-12-01,2018-12-31,3334.4,80.0,"             3.414,400",0.0,L,0,80.0,"              4.348,03-",0,EUR,,31
17745,2,mmpp_493,2018-12-01,2018-12-31,370.0,0.0,0,370.0,KG,0,0.12,"                  0,12-",0,EUR,,31
17746,3,mmpp_494,2018-12-01,2018-12-31,484.0,0.0,0,484.0,KG,0,2.42,"                  2,42-",0,EUR,,31
17747,9,mmpp_494,2018-12-01,2018-12-31,446.0,0.0,0,446.0,KG,0,2.23,"                  2,23-",0,EUR,,31
17748,2,mmpp_495,2018-12-01,2018-12-31,2721.6,0.0,0,2721.6,KG,0,1197.51,"              1.197,51-",0,EUR,,31
17749,3,mmpp_495,2018-12-01,2018-12-31,18924.4,0.0,0,18924.4,KG,0,1770.14,"              1.770,14-",0,EUR,,31
17750,2,mmpp_496,2018-12-01,2018-12-31,6000.0,13625.0,0,19625.0,UN,"             11.567,04",27370.0,"                120,00-",0,EUR,,31
17751,2,mmpp_497,2018-12-01,2018-12-31,30940.0,48.0,"             8.548,744",22439.256,UN,0,241.12,"              4.006,15-",0,EUR,,31
17752,2,mmpp_498,2018-12-01,2018-12-31,838.0,0.0,0,838.0,KG,0,0.0,0,0,EUR,,31
17753,3,mmpp_498,2018-12-01,2018-12-31,742.672,0.0,0,742.672,KG,0,1167.85,"              1.167,85-",0,EUR,,31
17754,2,mmpp_499,2018-12-01,2018-12-31,1160.0,0.0,0,1160.0,KG,0,3143.19,"              3.143,19-",0,EUR,,31
17755,2,mmpp_500,2018-12-01,2018-12-31,28750.0,0.0,0,28750.0,UN,0,1503.59,"              1.503,59-",0,EUR,,31
17756,3,mmpp_500,2018-12-01,2018-12-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
17757,2,mmpp_501,2018-12-01,2018-12-31,18525.0,0.0,0,18525.0,UN,0,148.2,"                148,20-",0,EUR,,31
17758,2,mmpp_502,2018-12-01,2018-12-31,10300.0,0.0,0,10300.0,UN,0,292.46,"                292,46-",0,EUR,,31
17759,3,mmpp_503,2018-12-01,2018-12-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
17760,2,mmpp_504,2018-12-01,2018-12-31,31628.0,109496.331,"            81.510,331",59614.0,KG,"            281.759,96",106456.54,"             46.967,23-","            222.270,65",EUR,,31
17761,2,mmpp_505,2018-12-01,2018-12-31,7.0,0.0,0,7.0,KG,0,0.25,"                  0,25-",0,EUR,,31
17762,3,mmpp_505,2018-12-01,2018-12-31,723043.902,1642434.98,"         1.742.954,458",622524.424,KG,"          3.402.742,47",838749.82,"            501.478,06-","          3.065.470,71",EUR,,31
17763,2250,mmpp_505,2018-12-01,2018-12-31,302553.04,320300.0,               305.721,317132.04,KG,"            753.735,92",195274.0,"             95.345,59-","            653.807,51",EUR,,31
17764,3,mmpp_506,2018-12-01,2018-12-31,4542.0,22590.0,                14.605,12527.0,KG,"              6.588,19",16627.03,"              5.466,79-",0,EUR,,31
17765,3,mmpp_507,2018-12-01,2018-12-31,1417.54,0.0,0,1417.54,KG,0,176.84,"                176,84-",0,EUR,,31
17766,2,mmpp_508,2018-12-01,2018-12-31,10520.0,0.0,0,10520.0,KG,"              2.567,68",1280.3,"              1.280,30-","              2.567,68",EUR,,31
17767,3,mmpp_508,2018-12-01,2018-12-31,48760.0,1013.299,"             4.133,299",45640.0,KG,0,1465.82,"              3.028,15-",0,EUR,,31
17768,2,mmpp_509,2018-12-01,2018-12-31,3360.0,0.0,0,3360.0,KG,0,1108.8,"              1.108,80-",0,EUR,,31
17769,3,mmpp_509,2018-12-01,2018-12-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17770,2,mmpp_510,2018-12-01,2018-12-31,1150.0,0.0,0,1150.0,KG,"                 30,40",107.39,"                107,39-","                 30,40",EUR,,31
17771,2,mmpp_511,2018-12-01,2018-12-31,1152.0,0.0,0,1152.0,UN,0,11.98,"                 11,98-",0,EUR,,31
17772,2,mmpp_512,2018-12-01,2018-12-31,2915.0,502.88,"             1.476,880",1941.0,KG,"             34.418,26",3300.79,"              9.129,99-","             40.247,46",EUR,,31
17773,3,mmpp_512,2018-12-01,2018-12-31,1600.0,0.0,0,1600.0,KG,"              4.276,46",460.46,"                460,46-","              4.276,46",EUR,,31
17774,2250,mmpp_512,2018-12-01,2018-12-31,3239.263,4000.0,                 1.039,6200.263,KG,"             75.161,28",48583.61,"              6.738,06-","             33.315,73",EUR,,31
17775,3,mmpp_513,2018-12-01,2018-12-31,3923.813,5073.544,"             4.815,292",4182.065,KG,"            195.094,53",61472.03,"             29.309,64-","            162.932,14",EUR,,31
17776,2,mmpp_514,2018-12-01,2018-12-31,2000.0,14320.873,"            10.983,873",5337.0,KG,"            139.110,87",81359.2,"             46.206,55-","            103.958,22",EUR,,31
17777,3,mmpp_514,2018-12-01,2018-12-31,9903.0,4108.487,"             7.449,207",6562.28,KG,"             72.207,01",16392.87,"             29.722,32-","             85.536,46",EUR,,31
17778,2,mmpp_515,2018-12-01,2018-12-31,361.0,0.0,                    43,318.0,KG,0,6.34,"                162,00-","                152,06",EUR,,31
17779,2,mmpp_516,2018-12-01,2018-12-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17780,3,mmpp_516,2018-12-01,2018-12-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17781,2250,mmpp_516,2018-12-01,2018-12-31,71115.0,0.0,0,71115.0,KG,0,6787.26,"              6.787,26-",0,EUR,,31
17782,3,mmpp_517,2018-12-01,2018-12-31,2080.0,998.623,"             2.244,213",834.41,KG,"             16.309,16",2358.76,"              5.308,66-","             19.259,06",EUR,,31
17783,3,mmpp_518,2018-12-01,2018-12-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17784,3,mmpp_1,2019-01-01,2019-01-31,20.0,0.0,0,20.0,UN,"              7.888,00",0.0,0,"              7.888,00",EUR,,31
17785,2250,mmpp_2,2019-01-01,2019-01-31,9850.0,0.0,0,9850.0,KG,"             50.849,70",3447.5,"              3.447,50-","             50.849,70",EUR,,31
17786,2,mmpp_3,2019-01-01,2019-01-31,8651.483,2202.261,"             4.462,261",6391.483,KG,"              6.520,40",4604.5,"              7.610,20-","              9.526,10",EUR,,31
17787,3,mmpp_3,2019-01-01,2019-01-31,25965.0,36948.713,"            40.608,713",22305.0,KG,"             93.936,34",73498.75,"             60.373,06-","             80.810,65",EUR,,31
17788,2250,mmpp_3,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17789,2,mmpp_4,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17790,3,mmpp_4,2019-01-01,2019-01-31,21525.0,21665.065,"            24.435,065",18755.0,KG,"            269.613,10",160910.03,"            147.678,62-","            256.381,69",EUR,,31
17791,3,mmpp_5,2019-01-01,2019-01-31,13684.447,16256.776,"            19.042,223",10899.0,KG,"             77.460,47",42840.34,"             42.262,44-","             76.882,57",EUR,,31
17792,2,mmpp_6,2019-01-01,2019-01-31,16060.0,23306.0,                 8.972,30394.0,KG,"             36.879,93",38121.0,"              9.110,77-","              7.869,70",EUR,,31
17793,2,mmpp_7,2019-01-01,2019-01-31,383259.0,8445368.155,"         8.247.610,155",581017.0,KG,"         15.657.711,09",15113614.03,"         12.755.343,72-","         13.299.440,78",EUR,,31
17794,2,mmpp_8,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17795,3,mmpp_8,2019-01-01,2019-01-31,34860.4,0.0,                 6.620,28240.4,KG,0,1251.55,"              6.492,68-",0,EUR,,31
17796,2,mmpp_9,2019-01-01,2019-01-31,12.0,0.0,0,12.0,KG,0,17.79,"                 17,79-",0,EUR,,31
17797,3,mmpp_9,2019-01-01,2019-01-31,94000.0,123336.23,"           114.336,230",103000.0,KG,"            417.252,59",320395.86,"            225.148,60-","            322.005,33",EUR,,31
17798,2,mmpp_10,2019-01-01,2019-01-31,32173.0,11518.691,"            23.903,691",19788.0,KG,"            102.187,28",28069.71,"             45.438,55-","            119.556,12",EUR,,31
17799,3,mmpp_10,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17800,2,mmpp_11,2019-01-01,2019-01-31,3000.0,1387.014,"             1.888,014",2499.0,KG,"              1.230,07",1778.31,"              2.376,41-","              1.828,17",EUR,,31
17801,2,mmpp_12,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17802,3,mmpp_12,2019-01-01,2019-01-31,19586.0,7000.0,0,26586.0,KG,0,43848.42,"             43.848,42-",0,EUR,,31
17803,2,mmpp_13,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17804,3,mmpp_13,2019-01-01,2019-01-31,55499.791,76329.067,"            62.528,858",69300.0,KG,"            640.433,19",270776.0,"            117.643,09-","            487.300,28",EUR,,31
17805,2,mmpp_14,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17806,2250,mmpp_14,2019-01-01,2019-01-31,240210.0,100400.0,               204.382,136228.0,KG,"            122.783,71",28745.88,"             29.090,48-","            123.128,31",EUR,,31
17807,2,mmpp_15,2019-01-01,2019-01-31,32023.0,63650.15,"            74.987,150",20686.0,KG,"            171.902,40",137937.12,"            156.784,66-","            190.749,94",EUR,,31
17808,3,mmpp_15,2019-01-01,2019-01-31,661175.1,399739.38,"           320.228,380",740686.1,KG,0,947824.78,"            745.284,42-",0,EUR,,31
17809,3,mmpp_16,2019-01-01,2019-01-31,20318.0,11000.0,                 2.676,28642.0,KG,"             19.887,05",6561.06,"              2.654,69-","             15.980,68",EUR,,31
17810,2,mmpp_17,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17811,3,mmpp_17,2019-01-01,2019-01-31,708336.121,705260.0,"           726.556,850",687039.271,KG,"            474.021,81",293464.37,"            194.180,56-","            374.738,00",EUR,,31
17812,2250,mmpp_17,2019-01-01,2019-01-31,22787.0,0.0,                 2.473,20314.0,KG,"              3.891,56",1130.12,"              1.394,29-","              4.155,73",EUR,,31
17813,3,mmpp_18,2019-01-01,2019-01-31,1302.0,2049.751,"             1.136,751",2215.0,KG,"             38.487,07",35717.38,"             17.958,66-","             20.728,35",EUR,,31
17814,2250,mmpp_18,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17815,2,mmpp_19,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17816,3,mmpp_19,2019-01-01,2019-01-31,10635.725,2324.981,"             3.764,981",9195.725,KG,0,13897.08,"             20.629,41-",0,EUR,,31
17817,2250,mmpp_19,2019-01-01,2019-01-31,540.0,24.338,"               204,338",360.0,KG,0,272.6,"              1.047,06-",0,EUR,,31
17818,3,mmpp_20,2019-01-01,2019-01-31,1160.0,1800.0,"               312,100",2647.9,KG,"              8.559,05",7211.67,"              1.493,95-","              2.841,33",EUR,,31
17819,3,mmpp_21,2019-01-01,2019-01-31,0.0,22965.62,"            22.965,620",0.0,KG,"            467.135,25",142620.14,"             78.573,13-","            403.088,24",EUR,,31
17820,3,mmpp_22,2019-01-01,2019-01-31,5950.0,0.0,0,5950.0,KG,0,9015.21,"              9.015,21-",0,EUR,,31
17821,2,mmpp_23,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17822,2,mmpp_24,2019-01-01,2019-01-31,125.0,0.0,0,125.0,KG,0,0.0,0,0,EUR,,31
17823,3,mmpp_24,2019-01-01,2019-01-31,4536.4,0.0,0,4536.4,KG,0,293.96,"                293,96-",0,EUR,,31
17824,3,mmpp_25,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17825,2250,mmpp_25,2019-01-01,2019-01-31,65.36,1170.0,                 1.105,130.36,KG,"             15.621,45",4137.09,"              2.803,62-","             14.287,98",EUR,,31
17826,3,mmpp_26,2019-01-01,2019-01-31,3977.0,0.0,0,3977.0,KG,0,4101.69,"              4.101,69-",0,EUR,,31
17827,2,mmpp_27,2019-01-01,2019-01-31,2304.0,2980.414,"             1.184,414",4100.0,KG,"             17.280,93",9256.97,"              2.817,14-","             10.841,10",EUR,,31
17828,2,mmpp_28,2019-01-01,2019-01-31,100.0,0.0,0,100.0,KG,0,1206.02,"              1.206,02-",0,EUR,,31
17829,3,mmpp_28,2019-01-01,2019-01-31,5173.28,0.0,0,5173.28,KG,"             83.674,82",10873.68,"             10.873,68-","             83.674,82",EUR,,31
17830,3,mmpp_29,2019-01-01,2019-01-31,2500.0,0.0,0,2500.0,KG,0,1550.0,"              1.550,00-",0,EUR,,31
17831,2,mmpp_30,2019-01-01,2019-01-31,37.0,160.0,                    80,117.0,KG,"              1.611,03",4357.11,"              3.755,51-","              1.009,43",EUR,,31
17832,3,mmpp_30,2019-01-01,2019-01-31,80.0,0.0,0,80.0,KG,0,24.62,"                 24,62-",0,EUR,,31
17833,2250,mmpp_30,2019-01-01,2019-01-31,7120.0,2500.0,                 1.440,8180.0,KG,"             22.772,87",25045.92,"              8.495,61-","              6.222,56",EUR,,31
17834,2,mmpp_31,2019-01-01,2019-01-31,2980.0,29765.602,"            30.240,602",2505.0,KG,"            199.478,64",173019.57,"            147.877,24-","            174.336,31",EUR,,31
17835,3,mmpp_31,2019-01-01,2019-01-31,2360.0,6360.7,"             1.420,700",7300.0,KG,"             55.585,42",62761.29,"             15.672,74-","              8.496,87",EUR,,31
17836,2250,mmpp_31,2019-01-01,2019-01-31,3350.0,0.0,0,3350.0,KG,0,2680.0,"              2.680,00-",0,EUR,,31
17837,2,mmpp_32,2019-01-01,2019-01-31,8260.0,6589.752,"             9.889,752",4960.0,KG,"             46.924,55",27771.75,"             40.522,46-","             59.675,26",EUR,,31
17838,3,mmpp_32,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17839,9,mmpp_32,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17840,2250,mmpp_32,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17841,3,mmpp_33,2019-01-01,2019-01-31,8420.0,1073.039,"             2.193,039",7300.0,KG,0,8031.36,"             11.769,66-","              1.458,29",EUR,,31
17842,2,mmpp_34,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17843,3,mmpp_34,2019-01-01,2019-01-31,2025.0,0.0,0,2025.0,KG,0,248.29,"                248,29-",0,EUR,,31
17844,3,mmpp_35,2019-01-01,2019-01-31,9800.0,0.0,0,9800.0,KG,0,1414.95,"              1.414,95-",0,EUR,,31
17845,3,mmpp_36,2019-01-01,2019-01-31,36796.0,0.0,0,36796.0,KG,0,68.4,"                784,82-",0,EUR,,31
17846,2,mmpp_37,2019-01-01,2019-01-31,8440.0,0.0,0,8440.0,KG,0,358.47,"                358,47-",0,EUR,,31
17847,3,mmpp_37,2019-01-01,2019-01-31,26725.0,58952.982,"            50.577,982",35100.0,KG,"            118.652,70",142324.75,"             88.926,77-","             65.254,72",EUR,,31
17848,2,mmpp_38,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17849,3,mmpp_38,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17850,2,mmpp_39,2019-01-01,2019-01-31,6560.0,0.0,0,6560.0,KG,0,6693.92,"              6.693,92-",0,EUR,,31
17851,2,mmpp_40,2019-01-01,2019-01-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
17852,2,mmpp_41,2019-01-01,2019-01-31,410.181,0.0,0,410.181,UN,0,675.89,"                675,89-",0,EUR,,31
17853,3,mmpp_41,2019-01-01,2019-01-31,44.0,0.0,                     2,42.0,UN,0,217.26,"                252,16-",0,EUR,,31
17854,2,mmpp_42,2019-01-01,2019-01-31,0.0,0.0,0,0.0,UN,"              3.277,21",0.0,0,"              3.277,21",EUR,,31
17855,2,mmpp_43,2019-01-01,2019-01-31,258.0,0.0,0,258.0,UN,0,2774.82,"              2.774,82-",0,EUR,,31
17856,2,mmpp_44,2019-01-01,2019-01-31,1100.0,1512.52,"             1.729,520",883.0,UN,"             51.038,40",23688.93,"             19.778,57-","             47.128,04",EUR,,31
17857,3,mmpp_44,2019-01-01,2019-01-31,7.0,0.0,0,7.0,UN,0,3.92,"                  3,92-",0,EUR,,31
17858,2,mmpp_45,2019-01-01,2019-01-31,1880.0,4236.952,"             4.186,952",1930.0,UN,"            128.764,40",64870.39,"             51.253,88-","            115.147,89",EUR,,31
17859,3,mmpp_45,2019-01-01,2019-01-31,10.0,0.0,0,10.0,UN,0,22.5,"                 22,50-",0,EUR,,31
17860,2250,mmpp_45,2019-01-01,2019-01-31,1160.0,540.0,                   422,1278.0,UN,0,13398.83,"              5.505,08-",0,EUR,,31
17861,2,mmpp_46,2019-01-01,2019-01-31,25250.0,0.0,                 1.000,24250.0,UN,"                758,16",121.04,"                149,40-","                786,52",EUR,,31
17862,2,mmpp_47,2019-01-01,2019-01-31,2000.0,0.0,0,2000.0,KG,0,4668.0,"              4.668,00-",0,EUR,,31
17863,3,mmpp_47,2019-01-01,2019-01-31,2150.0,0.0,0,2150.0,KG,0,2651.34,"              2.651,34-",0,EUR,,31
17864,2,mmpp_48,2019-01-01,2019-01-31,500.0,0.0,0,500.0,KG,0,222.0,"                222,00-",0,EUR,,31
17865,3,mmpp_48,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17866,2250,mmpp_48,2019-01-01,2019-01-31,1175.0,0.0,0,1175.0,KG,0,47.0,"                 47,00-",0,EUR,,31
17867,2,mmpp_49,2019-01-01,2019-01-31,380.0,0.0,0,380.0,KG,0,3199.8,"              3.199,80-",0,EUR,,31
17868,3,mmpp_49,2019-01-01,2019-01-31,5100.0,0.0,0,5100.0,KG,0,15351.0,"             15.351,00-",0,EUR,,31
17869,2,mmpp_50,2019-01-01,2019-01-31,1400.0,0.0,0,1400.0,UN,0,5280.51,"              5.280,51-",0,EUR,,31
17870,2,mmpp_51,2019-01-01,2019-01-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
17871,3,mmpp_51,2019-01-01,2019-01-31,1650.0,0.0,"               456,500",1193.5,UN,"             11.674,07",721.56,"              1.889,93-","             12.842,44",EUR,,31
17872,2250,mmpp_51,2019-01-01,2019-01-31,1410.0,0.0,                    21,1389.0,UN,0,124.51,"                179,99-",0,EUR,,31
17873,2,mmpp_52,2019-01-01,2019-01-31,36150.0,61914.129,"            53.014,129",45050.0,UN,"             10.625,00",8315.08,"              5.411,29-","              7.721,21",EUR,,31
17874,2,mmpp_53,2019-01-01,2019-01-31,45600.0,0.0,0,45600.0,UN,0,641.94,"                641,94-",0,EUR,,31
17875,3,mmpp_53,2019-01-01,2019-01-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
17876,3,mmpp_54,2019-01-01,2019-01-31,10007.733,27.699,"             1.439,436",8595.996,UN,0,13984.73,"             15.084,35-",0,EUR,,31
17877,2,mmpp_55,2019-01-01,2019-01-31,1152.0,150.0,                   450,852.0,UN,0,168.24,"                334,60-",0,EUR,,31
17878,2,mmpp_56,2019-01-01,2019-01-31,9620.0,70388.792,"            61.318,792",18690.0,KG,"            348.202,76",260915.85,"            177.379,44-","            264.666,35",EUR,,31
17879,3,mmpp_56,2019-01-01,2019-01-31,28320.0,1616.841,"             7.368,841",22568.0,KG,"             76.900,61",12405.74,"             26.895,21-","             91.390,08",EUR,,31
17880,2,mmpp_57,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17881,2250,mmpp_57,2019-01-01,2019-01-31,51500.0,127580.242,"           153.280,242",25800.0,KG,"          1.593.668,59",446453.47,"            247.791,16-","          1.395.006,28",EUR,,31
17882,2,mmpp_58,2019-01-01,2019-01-31,66025.0,0.0,0,66025.0,KG,0,74105.37,"             74.105,37-",0,EUR,,31
17883,2,mmpp_59,2019-01-01,2019-01-31,0.0,0.0,0,0.0,UN,"              2.615,07",0.0,0,"              2.615,07",EUR,,31
17884,3,mmpp_59,2019-01-01,2019-01-31,705.0,0.0,0,705.0,UN,0,553.26,"                553,26-",0,EUR,,31
17885,2,mmpp_60,2019-01-01,2019-01-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
17886,3,mmpp_60,2019-01-01,2019-01-31,135.0,0.0,0,135.0,UN,"              1.678,28",111.24,"                111,24-","              1.678,28",EUR,,31
17887,9,mmpp_60,2019-01-01,2019-01-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
17888,2,mmpp_61,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17889,3,mmpp_61,2019-01-01,2019-01-31,9366.326,363.33,"             1.315,642",8414.014,KG,"            124.594,42",21616.03,"             46.557,65-","            149.536,04",EUR,,31
17890,3,mmpp_62,2019-01-01,2019-01-31,19701.2,22740.0,"            16.886,700",25554.5,KG,"            121.505,66",68328.27,"             31.218,76-","             84.396,15",EUR,,31
17891,2,mmpp_63,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17892,3,mmpp_63,2019-01-01,2019-01-31,9781.6,2357.697,"             4.121,257",8018.04,KG,0,289006.57,"            411.890,94-",0,EUR,,31
17893,2,mmpp_64,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17894,3,mmpp_64,2019-01-01,2019-01-31,3360.0,1372.202,"             2.932,202",1800.0,KG,"              9.885,52",28248.42,"             54.626,95-","             36.264,05",EUR,,31
17895,3,mmpp_65,2019-01-01,2019-01-31,1280.0,0.0,0,1280.0,KG,0,25938.48,"             25.938,48-",0,EUR,,31
17896,3,mmpp_66,2019-01-01,2019-01-31,15070.0,0.0,0,15070.0,KG,0,1794183.94,"          1.794.183,94-",0,EUR,,31
17897,2,mmpp_67,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17898,3,mmpp_67,2019-01-01,2019-01-31,1395.0,2926.733,"             1.871,733",2450.0,KG,"             51.698,31",95098.57,"             35.811,21-",0,EUR,,31
17899,2,mmpp_68,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17900,3,mmpp_68,2019-01-01,2019-01-31,3127.2,427.272,"               566,792",2987.68,KG,0,157523.77,"            168.534,88-",0,EUR,,31
