,ÁVal,MMPP,De fecha,A fecha,Stock inicial,Total ctd.entrada mcía.,Total cantidades salida,Stock de cierre,UMB,Valor inicial,  Total valores entrada,   Total valores salida,Valor final,Mon.,Material,días_mes,Consumo_diario,id_mmpp
150,2,mmpp_84,2017-01-01,2017-01-31,7112.575,7112.575,7530.575,6694.575,KG,"             46.904,22",19871.37,"             20.918,69-","             47.951,54",EUR,,31,242.92177419354837,2_mmpp_84
151,3,mmpp_84,2017-01-01,2017-01-31,3100.0,0.0,0.0,3100.0,KG,0,203.11,"                203,11-",0,EUR,,31,0.0,3_mmpp_84
152,2,mmpp_85,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,2_mmpp_85
153,3,mmpp_85,2017-01-01,2017-01-31,1478.5,119.5,400.25,1197.75,KG,"             10.341,40",711.96,"              1.076,01-","             10.705,45",EUR,,31,12.911290322580646,3_mmpp_85
154,2250,mmpp_85,2017-01-01,2017-01-31,7250.0,341.358,691.358,6900.0,KG,"            225.826,59",5314.45,"              5.803,80-","            226.315,94",EUR,,31,22.301870967741934,2250_mmpp_85
155,2,mmpp_86,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,2_mmpp_86
156,3,mmpp_86,2017-01-01,2017-01-31,30898.432,25100.0,20183.312,35815.12,KG,"            395.589,91",33182.31,"             13.674,24-","            376.081,84",EUR,,31,651.0745806451613,3_mmpp_86
157,2,mmpp_87,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,2_mmpp_87
158,3,mmpp_87,2017-01-01,2017-01-31,358.0,156.263,96.263,418.0,KG,"            127.588,33",23965.61,"             16.090,00-","            119.712,72",EUR,,31,3.1052580645161294,3_mmpp_87
159,2,mmpp_88,2017-01-01,2017-01-31,50380.0,3750.579,7380.579,46750.0,KG,"             91.686,49",6248.22,"              9.533,32-","             94.971,59",EUR,,31,238.0831935483871,2_mmpp_88
160,3,mmpp_88,2017-01-01,2017-01-31,307764.0,3272.076,5339.076,305697.0,KG,0,9039.78,"             10.841,86-",0,EUR,,31,172.22825806451613,3_mmpp_88
161,2250,mmpp_88,2017-01-01,2017-01-31,64600.458,0.0,1750.0,62850.458,KG,"             76.027,81",336.78,"              1.959,66-","             77.650,69",EUR,,31,56.45161290322581,2250_mmpp_88
162,2,mmpp_89,2017-01-01,2017-01-31,1528.0,2142.262,2738.262,932.0,KG,"            167.159,27",18497.21,"             23.355,58-","            172.017,64",EUR,,31,88.33103225806452,2_mmpp_89
163,3,mmpp_89,2017-01-01,2017-01-31,2685.0,1643.305,1879.805,2448.5,KG,"            208.643,70",20606.7,"             16.347,90-","            204.384,90",EUR,,31,60.63887096774194,3_mmpp_89
164,2,mmpp_90,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,2_mmpp_90
165,3,mmpp_90,2017-01-01,2017-01-31,590.0,133.982,153.682,570.3,KG,"             50.447,87",4483.03,"              5.071,34-","             51.036,18",EUR,,31,4.957483870967741,3_mmpp_90
166,2,mmpp_91,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,2_mmpp_91
167,3,mmpp_91,2017-01-01,2017-01-31,0.116,0.0,0.0,0.116,KG,0,0.0,0,0,EUR,,31,0.0,3_mmpp_91
168,2,mmpp_92,2017-01-01,2017-01-31,180.0,120.0,0.0,300.0,KG,"             17.719,33",2634.0,"                 66,00-","             15.151,33",EUR,,31,0.0,2_mmpp_92
169,2,mmpp_93,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,2_mmpp_93
170,3,mmpp_93,2017-01-01,2017-01-31,1475.0,506.165,1006.165,975.0,KG,"             58.251,75",3090.08,"              6.025,07-","             61.186,74",EUR,,31,32.456935483870964,3_mmpp_93
171,2,mmpp_94,2017-01-01,2017-01-31,1613.02,33.145,593.165,1053.0,KG,"             20.868,38",521.15,"              1.570,72-","             21.917,95",EUR,,31,19.134354838709676,2_mmpp_94
172,3,mmpp_95,2017-01-01,2017-01-31,70615.893,58784.635,73515.342,55885.186,KG,"          1.802.889,99",142218.92,"            129.692,81-","          1.790.363,88",EUR,,31,2371.4626451612903,3_mmpp_95
173,9,mmpp_95,2017-01-01,2017-01-31,7063.4,22425.609,14474.009,15015.0,KG,"            306.621,90",57743.17,"             25.488,54-","            274.367,27",EUR,,31,466.90351612903225,9_mmpp_95
174,2,mmpp_96,2017-01-01,2017-01-31,9855.0,10292.021,5027.021,15120.0,KG,"            136.223,41",31511.66,"             10.297,68-","            115.009,43",EUR,,31,162.16196774193548,2_mmpp_96
175,2,mmpp_97,2017-01-01,2017-01-31,20170.0,9076.257,15914.257,13332.0,KG,"            229.456,03",15884.67,"             26.996,13-","            240.567,49",EUR,,31,513.363129032258,2_mmpp_97
176,3,mmpp_98,2017-01-01,2017-01-31,11550.0,3000.0,11341.853,3208.147,KG,"            760.664,95",20157.32,"             35.420,85-","            775.928,48",EUR,,31,365.8662258064516,3_mmpp_98
177,2,mmpp_99,2017-01-01,2017-01-31,4045.0,825.91,2510.91,2360.0,KG,"            172.797,96",1667.45,"              4.060,89-","            175.191,40",EUR,,31,80.99709677419354,2_mmpp_99
178,3,mmpp_99,2017-01-01,2017-01-31,5491.0,15368.11,6285.11,14574.0,KG,"            401.668,42",38700.67,"              9.216,11-","            372.183,86",EUR,,31,202.74548387096772,3_mmpp_99
179,2250,mmpp_99,2017-01-01,2017-01-31,2276.0,20100.0,3148.0,19228.0,KG,"            154.626,57",56755.23,"              4.991,68-","            102.863,02",EUR,,31,101.54838709677419,2250_mmpp_99
180,2,mmpp_100,2017-01-01,2017-01-31,144732.0,364911.996,377582.996,132061.0,KG,"          2.167.829,36",287572.35,"            252.090,37-","          2.132.347,38",EUR,,31,12180.09664516129,2_mmpp_100
181,3,mmpp_100,2017-01-01,2017-01-31,148254.0,574885.47,542014.47,181125.0,KG,"          5.311.425,78",515104.7,"            339.888,95-","          5.136.210,03",EUR,,31,17484.337741935484,3_mmpp_100
182,2,mmpp_101,2017-01-01,2017-01-31,14400.0,0.0,0.0,14400.0,KG,"          1.048.267,46",2159.98,"            338.734,48-","          1.384.841,96",EUR,,31,0.0,2_mmpp_101
183,2,mmpp_102,2017-01-01,2017-01-31,277313.0,329138.686,349129.686,257322.0,KG,"          3.109.632,75",365326.37,"            290.501,27-","          3.034.807,65",EUR,,31,11262.24793548387,2_mmpp_102
184,2250,mmpp_102,2017-01-01,2017-01-31,386500.0,169009.588,118909.588,436600.0,KG,"          1.898.571,35",304854.61,"            172.705,10-","          1.766.421,84",EUR,,31,3835.7931612903226,2250_mmpp_102
185,2,mmpp_103,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,2_mmpp_103
186,3,mmpp_103,2017-01-01,2017-01-31,95069.0,267389.452,221745.452,140713.0,KG,"         12.357.771,86",556619.28,"            307.981,74-","         12.109.134,32",EUR,,31,7153.079096774193,3_mmpp_103
187,2,mmpp_104,2017-01-01,2017-01-31,13020.0,13021.013,14639.013,11402.0,KG,"             44.014,40",52260.23,"             58.083,74-","             49.837,91",EUR,,31,472.2262258064516,2_mmpp_104
188,3,mmpp_104,2017-01-01,2017-01-31,2380.0,278.71,458.71,2200.0,KG,"             82.476,97",4726.67,"              5.371,40-","             83.121,70",EUR,,31,14.797096774193548,3_mmpp_104
189,2250,mmpp_104,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,2250_mmpp_104
190,3,mmpp_105,2017-01-01,2017-01-31,5617.0,0.0,0.0,5617.0,KG,"             23.783,63",11.23,"                 11,23-","             23.783,63",EUR,,31,0.0,3_mmpp_105
191,2,mmpp_106,2017-01-01,2017-01-31,3200.0,28490.58,18020.58,13670.0,KG,"            107.107,80",10032.19,"              4.680,38-","            101.755,99",EUR,,31,581.3090322580646,2_mmpp_106
192,2,mmpp_107,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,2_mmpp_107
193,3,mmpp_107,2017-01-01,2017-01-31,130115.654,19720.0,17161.103,132674.551,KG,"            184.507,70",5533.44,"              3.440,95-","            182.415,21",EUR,,31,553.5839677419355,3_mmpp_107
194,2250,mmpp_107,2017-01-01,2017-01-31,49055.68,40280.0,26070.0,63265.68,KG,"            148.256,15",10465.96,"              3.691,87-","            141.482,06",EUR,,31,840.9677419354839,2250_mmpp_107
195,3,mmpp_108,2017-01-01,2017-01-31,925.0,4000.0,3798.335,1126.665,KG,"            378.242,55",29668.26,"             14.238,09-","            362.812,38",EUR,,31,122.52693548387097,3_mmpp_108
196,3,mmpp_109,2017-01-01,2017-01-31,4660.0,5.075,705.075,3960.0,KG,"            190.071,62",1818.39,"              5.693,50-","            193.946,73",EUR,,31,22.74435483870968,3_mmpp_109
197,2,mmpp_110,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,"             31.860,00",0.0,0,"             31.860,00",EUR,,31,0.0,2_mmpp_110
198,3,mmpp_110,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,3_mmpp_110
199,2250,mmpp_110,2017-01-01,2017-01-31,781.0,2.156,95.156,688.0,KG,"             14.060,08",84.17,"                432,74-","             14.408,65",EUR,,31,3.0695483870967744,2250_mmpp_110
200,3,mmpp_111,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,3_mmpp_111
201,2,mmpp_112,2017-01-01,2017-01-31,480.01,0.164,0.174,480.0,KG,0,41.08,"                 41,29-",0,EUR,,31,0.0056129032258064515,2_mmpp_112
202,3,mmpp_112,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,"              7.884,42",0.0,0,"              7.884,42",EUR,,31,0.0,3_mmpp_112
203,2250,mmpp_112,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,"                455,75",0.0,0,"                455,75",EUR,,31,0.0,2250_mmpp_112
204,2,mmpp_113,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,2_mmpp_113
205,3,mmpp_113,2017-01-01,2017-01-31,10790.0,8236.482,8216.482,10810.0,KG,0,208975.6,"            246.519,48-",0,EUR,,31,265.0478064516129,3_mmpp_113
206,2,mmpp_114,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,2_mmpp_114
207,3,mmpp_114,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,3_mmpp_114
208,9,mmpp_114,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,"             42.650,00",31642.83,"             31.642,83-","             42.650,00",EUR,,31,0.0,9_mmpp_114
209,2250,mmpp_114,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,2250_mmpp_114
210,2,mmpp_115,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,2_mmpp_115
211,3,mmpp_115,2017-01-01,2017-01-31,3280.0,0.04,60.04,3220.0,KG,0,696.24,"                897,43-",0,EUR,,31,1.936774193548387,3_mmpp_115
212,2,mmpp_116,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,2_mmpp_116
213,3,mmpp_116,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,3_mmpp_116
214,2,mmpp_117,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,2_mmpp_117
215,3,mmpp_117,2017-01-01,2017-01-31,0.0,119254.937,119254.937,0.0,KG,"          3.466.346,22",269797.92,"            180.825,63-","          3.377.373,93",EUR,,31,3846.9334516129034,3_mmpp_117
216,2,mmpp_118,2017-01-01,2017-01-31,56214.0,170997.128,169646.128,57565.0,KG,"          2.925.448,93",389459.16,"            289.812,92-","          2.825.802,69",EUR,,31,5472.455741935484,2_mmpp_118
217,3,mmpp_118,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,"              1.244,47",0.0,0,"              1.244,47",EUR,,31,0.0,3_mmpp_118
218,2250,mmpp_118,2017-01-01,2017-01-31,31217.0,48936.875,48714.875,31439.0,KG,"          2.041.704,66",146124.39,"             79.408,56-","          1.974.988,83",EUR,,31,1571.4475806451612,2250_mmpp_118
219,3,mmpp_119,2017-01-01,2017-01-31,625.0,0.0,0.0,625.0,KG,0,83.88,"                 83,88-",0,EUR,,31,0.0,3_mmpp_119
220,3,mmpp_120,2017-01-01,2017-01-31,50500.0,50500.0,68185.0,32815.0,KG,"            965.905,04",16168.96,"             10.920,69-","            960.656,77",EUR,,31,2199.516129032258,3_mmpp_120
221,3,mmpp_121,2017-01-01,2017-01-31,17000.0,36810.0,42275.0,11535.0,KG,"            174.774,99",16013.61,"             11.024,19-","            169.785,57",EUR,,31,1363.7096774193549,3_mmpp_121
222,2,mmpp_122,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,2_mmpp_122
223,2,mmpp_123,2017-01-01,2017-01-31,13700.0,17082.513,18574.513,12208.0,KG,"            759.031,75",72269.03,"             73.904,03-","            760.666,75",EUR,,31,599.1778387096774,2_mmpp_123
224,3,mmpp_123,2017-01-01,2017-01-31,14880.75,22341.025,24821.775,12400.0,KG,"          1.338.689,78",133899.48,"            104.899,51-","          1.309.689,81",EUR,,31,800.7024193548388,3_mmpp_123
225,9,mmpp_123,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,"              2.376,00",0.0,0,"              2.376,00",EUR,,31,0.0,9_mmpp_123
226,2250,mmpp_123,2017-01-01,2017-01-31,12260.0,11225.803,5905.803,17580.0,KG,"          1.360.233,43",91991.7,"             35.241,88-","          1.303.483,61",EUR,,31,190.5097741935484,2250_mmpp_123
227,2,mmpp_124,2017-01-01,2017-01-31,8200.0,49010.96,44192.96,13018.0,KG,"          1.172.879,79",265392.15,"            176.591,81-","          1.084.079,45",EUR,,31,1425.5793548387096,2_mmpp_124
228,3,mmpp_124,2017-01-01,2017-01-31,31040.0,23156.622,25359.297,28837.325,KG,"          2.129.207,50",137246.37,"            109.912,84-","          2.101.873,97",EUR,,31,818.0418387096773,3_mmpp_124
229,2250,mmpp_124,2017-01-01,2017-01-31,10400.0,10717.365,11377.365,9740.0,KG,"            804.035,65",97809.34,"             55.768,42-","            761.994,73",EUR,,31,367.0117741935484,2250_mmpp_124
230,3,mmpp_125,2017-01-01,2017-01-31,39949.0,85026.977,100577.627,24398.35,KG,"          3.777.604,76",537507.0,"            492.233,10-","          3.732.330,86",EUR,,31,3244.439580645161,3_mmpp_125
231,3,mmpp_126,2017-01-01,2017-01-31,700.0,0.0,0.0,700.0,KG,"                621,13",16.0,"                 16,00-","                621,13",EUR,,31,0.0,3_mmpp_126
232,2,mmpp_127,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,2_mmpp_127
233,3,mmpp_127,2017-01-01,2017-01-31,34850.0,26800.0,26406.25,35243.75,KG,"             53.979,94",2119.21,"              1.250,05-","             53.110,78",EUR,,31,851.8145161290323,3_mmpp_127
234,3,mmpp_128,2017-01-01,2017-01-31,12700.266,28000.0,24000.266,16700.0,KG,"         10.005.967,43",821006.06,"            348.652,07-","          9.533.613,44",EUR,,31,774.2021290322581,3_mmpp_128
235,3,mmpp_129,2017-01-01,2017-01-31,9220.0,0.0,0.0,9220.0,KG,"             16.631,25",1017.6,"              1.017,60-","             16.631,25",EUR,,31,0.0,3_mmpp_129
236,2,mmpp_130,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,2_mmpp_130
237,3,mmpp_130,2017-01-01,2017-01-31,1000.0,1521.825,521.825,2000.0,KG,"             12.753,12",3691.68,"                931,68-","              9.993,12",EUR,,31,16.833064516129035,3_mmpp_130
238,2,mmpp_131,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,2_mmpp_131
239,3,mmpp_131,2017-01-01,2017-01-31,3620.0,0.0,0.0,3620.0,KG,0,11081.92,"             11.081,92-",0,EUR,,31,0.0,3_mmpp_131
240,2250,mmpp_131,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,2250_mmpp_131
241,3,mmpp_132,2017-01-01,2017-01-31,5707.0,0.0,1407.0,4300.0,KG,"            286.966,04",518.77,"             10.860,21-","            297.307,48",EUR,,31,45.38709677419355,3_mmpp_132
242,2,mmpp_133,2017-01-01,2017-01-31,2400.0,0.0,0.0,2400.0,KG,0,198.48,"                198,48-",0,EUR,,31,0.0,2_mmpp_133
243,3,mmpp_133,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,3_mmpp_133
244,2,mmpp_134,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,2_mmpp_134
245,3,mmpp_134,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,3_mmpp_134
246,2,mmpp_135,2017-01-01,2017-01-31,696.03,45.15,325.15,416.03,UN,"             71.221,73",1458.56,"              6.053,06-","             75.816,23",EUR,,31,10.488709677419354,2_mmpp_135
247,3,mmpp_135,2017-01-01,2017-01-31,2450.0,4.0,409.82,2044.18,UN,"            222.671,85",2554.73,"              9.243,57-","            229.360,69",EUR,,31,13.22,3_mmpp_135
248,9,mmpp_135,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,UN,0,0.0,0,0,EUR,,31,0.0,9_mmpp_135
249,2,mmpp_136,2017-01-01,2017-01-31,20.0,0.0,20.0,0.0,UN,"             17.832,57",152.06,"                506,20-","             18.186,71",EUR,,31,0.6451612903225806,2_mmpp_136
250,3,mmpp_136,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,UN,0,0.0,0,0,EUR,,31,0.0,3_mmpp_136
251,2250,mmpp_136,2017-01-01,2017-01-31,263.0,0.0,44.0,219.0,UN,"             70.306,98",1130.04,"              2.032,04-","             71.208,98",EUR,,31,1.4193548387096775,2250_mmpp_136
252,3,mmpp_137,2017-01-01,2017-01-31,560.0,569.169,386.169,743.0,UN,"             78.678,19",17711.17,"              7.350,84-","             68.317,86",EUR,,31,12.457064516129032,3_mmpp_137
253,2,mmpp_138,2017-01-01,2017-01-31,686.0,0.0,0.0,686.0,UN,"             43.213,62",1538.44,"              1.538,44-","             43.213,62",EUR,,31,0.0,2_mmpp_138
254,3,mmpp_138,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,UN,0,0.0,0,0,EUR,,31,0.0,3_mmpp_138
255,2250,mmpp_138,2017-01-01,2017-01-31,50.0,0.0,0.0,50.0,UN,0,32.1,"                 32,10-",0,EUR,,31,0.0,2250_mmpp_138
256,2,mmpp_139,2017-01-01,2017-01-31,129865.0,1870273.618,1880255.618,119883.0,KG,0,1720627.43,"          1.939.471,29-",0,EUR,,31,60653.40703225807,2_mmpp_139
257,3,mmpp_139,2017-01-01,2017-01-31,278380.982,1443785.104,1399227.086,322939.0,KG,0,1646757.0,"          2.154.729,02-",0,EUR,,31,45136.35761290322,3_mmpp_139
258,2,mmpp_140,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,UN,0,0.0,0,0,EUR,,31,0.0,2_mmpp_140
259,3,mmpp_140,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,UN,0,0.0,0,0,EUR,,31,0.0,3_mmpp_140
260,2,mmpp_141,2017-01-01,2017-01-31,960.497,0.0,0.0,960.497,UN,0,1335.09,"              1.335,09-",0,EUR,,31,0.0,2_mmpp_141
261,3,mmpp_141,2017-01-01,2017-01-31,200.0,0.0,0.0,200.0,UN,0,1046.0,"              1.046,00-",0,EUR,,31,0.0,3_mmpp_141
262,2,mmpp_142,2017-01-01,2017-01-31,2200.0,1535.329,1635.329,2100.0,UN,"             72.943,99",22574.27,"             23.410,75-","             73.780,47",EUR,,31,52.75254838709677,2_mmpp_142
263,3,mmpp_142,2017-01-01,2017-01-31,630.0,574.352,663.649,540.703,UN,"            218.497,24",10113.07,"              6.439,63-","            214.823,80",EUR,,31,21.408032258064516,3_mmpp_142
264,2,mmpp_143,2017-01-01,2017-01-31,40450.0,40450.0,40450.0,40450.0,KG,"            230.990,54",24039.52,"             24.039,52-","            230.990,54",EUR,,31,1304.8387096774193,2_mmpp_143
265,9,mmpp_143,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,9_mmpp_143
266,2,mmpp_144,2017-01-01,2017-01-31,25978.0,86917.087,83415.087,29480.0,KG,"            231.231,40",52032.26,"             39.598,86-","            218.798,00",EUR,,31,2690.809258064516,2_mmpp_144
267,3,mmpp_144,2017-01-01,2017-01-31,95420.0,166401.551,179164.551,82657.0,KG,"            899.994,23",117673.73,"             89.776,28-","            872.096,78",EUR,,31,5779.501645161291,3_mmpp_144
268,2,mmpp_145,2017-01-01,2017-01-31,19184.431,0.0,1.0,19183.431,UN,0,101.63,"                101,71-",0,EUR,,31,0.03225806451612903,2_mmpp_145
269,3,mmpp_145,2017-01-01,2017-01-31,319.0,0.0,0.0,319.0,UN,0,3.19,"                  3,19-",0,EUR,,31,0.0,3_mmpp_145
270,2,mmpp_146,2017-01-01,2017-01-31,4050.431,0.0,1.0,4049.431,UN,0,29.56,"                 29,60-",0,EUR,,31,0.03225806451612903,2_mmpp_146
271,3,mmpp_146,2017-01-01,2017-01-31,474.0,0.0,0.0,474.0,UN,0,0.0,0,0,EUR,,31,0.0,3_mmpp_146
272,2,mmpp_147,2017-01-01,2017-01-31,39000.0,0.0,4000.0,35000.0,UN,"              3.275,00",195.0,"                495,00-","              3.575,00",EUR,,31,129.03225806451613,2_mmpp_147
273,2,mmpp_148,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,UN,0,0.0,0,0,EUR,,31,0.0,2_mmpp_148
274,2,mmpp_149,2017-01-01,2017-01-31,2636.0,3773.662,3500.622,2909.04,KG,"             32.574,95",8437.09,"              4.834,75-","             28.972,61",EUR,,31,112.92329032258064,2_mmpp_149
275,3,mmpp_150,2017-01-01,2017-01-31,4060.0,1900.0,0.0,5960.0,KG,"             24.113,59",8407.46,"              2.267,80-","             17.973,93",EUR,,31,0.0,3_mmpp_150
276,3,mmpp_151,2017-01-01,2017-01-31,2064.0,4061.954,4910.954,1215.0,KG,"             89.655,26",13004.37,"             10.142,72-","             86.793,61",EUR,,31,158.41787096774192,3_mmpp_151
277,2,mmpp_152,2017-01-01,2017-01-31,13806.0,26720.345,26720.345,13806.0,KG,"            496.093,99",59822.86,"             42.574,43-","            478.845,56",EUR,,31,861.9466129032259,2_mmpp_152
278,3,mmpp_152,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,3_mmpp_152
279,2250,mmpp_152,2017-01-01,2017-01-31,14767406.0,18008606.0,28190985.0,4585027.0,KG,"         13.147.236,47",16266289.52,"         11.557.658,38-","          8.438.605,33",EUR,,31,909386.6129032258,2250_mmpp_152
280,2250,mmpp_153,2017-01-01,2017-01-31,23842.0,1900.647,19306.647,6436.0,KG,"          2.024.883,43",43958.27,"             71.553,72-","          2.052.478,88",EUR,,31,622.7950645161291,2250_mmpp_153
281,2250,mmpp_154,2017-01-01,2017-01-31,19405.0,149.091,5169.091,14385.0,KG,"            166.642,20",929.24,"              9.362,84-","            175.075,80",EUR,,31,166.74487096774195,2250_mmpp_154
282,2,mmpp_155,2017-01-01,2017-01-31,10825.0,22006.565,21456.565,11375.0,KG,"            785.899,92",180687.16,"            150.538,45-","            755.751,21",EUR,,31,692.1472580645161,2_mmpp_155
283,3,mmpp_155,2017-01-01,2017-01-31,6000.0,7541.57,7141.57,6400.0,KG,"            729.277,46",80848.19,"             54.411,52-","            702.840,79",EUR,,31,230.37322580645161,3_mmpp_155
284,2250,mmpp_155,2017-01-01,2017-01-31,7583.6,14411.021,10337.921,11656.7,KG,"          1.171.666,64",139133.55,"             61.928,60-","          1.094.461,69",EUR,,31,333.48132258064516,2250_mmpp_155
285,2250,mmpp_156,2017-01-01,2017-01-31,514.9,1273.44,513.24,1275.1,KG,"            165.847,43",20546.32,"              4.915,59-","            150.216,70",EUR,,31,16.556129032258063,2250_mmpp_156
286,2250,mmpp_157,2017-01-01,2017-01-31,619.4,527.259,274.999,871.66,KG,"          1.376.263,59",198002.18,"             65.117,38-","          1.243.378,79",EUR,,31,8.87093548387097,2250_mmpp_157
287,2250,mmpp_158,2017-01-01,2017-01-31,3802.0,1953.55,975.55,4780.0,KG,"             73.876,73",9007.12,"              5.409,63-","             70.279,24",EUR,,31,31.469354838709677,2250_mmpp_158
288,2250,mmpp_159,2017-01-01,2017-01-31,6322.0,4294.014,2492.014,8124.0,L,"            655.201,38",24264.54,"             10.745,55-","            641.682,39",EUR,,31,80.38754838709677,2250_mmpp_159
289,2250,mmpp_160,2017-01-01,2017-01-31,720.0,1106.398,1186.318,640.08,KG,"            768.989,21",70582.47,"             38.759,90-","            737.166,64",EUR,,31,38.26832258064516,2250_mmpp_160
290,2,mmpp_161,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,2_mmpp_161
291,3,mmpp_161,2017-01-01,2017-01-31,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,31,0.0,3_mmpp_161
