id_mmpp,Consumo_diario
3_mmpp_65,13.625737079431147
3_mmpp_66,2.0811654526534857
3_mmpp_67,21.708214798572918
3_mmpp_68,27.85512457261781
3_mmpp_69,20.65737894306526
3_mmpp_70,46.85936780387493
3_mmpp_71,583.4844184703434
3_mmpp_72,43.031539026807394
3_mmpp_78,4.386177652247163
3_mmpp_8,161.41168921262573
3_mmpp_80,507.4421050493038
3_mmpp_82,0.7380853277835587
3_mmpp_83,1.075302809573361
3_mmpp_84,0.3199975719736386
3_mmpp_85,8.232234155889202
3_mmpp_86,670.3599221644121
3_mmpp_87,9.787280399881077
3_mmpp_88,297.48926307417867
3_mmpp_89,57.79591307170111
3_mmpp_9,3068.1689820103065
3_mmpp_90,7.53761681779892
3_mmpp_93,19.9036974976463
3_mmpp_95,2509.306236464992
3_mmpp_98,287.69828073187654
3_mmpp_99,265.3300171101531
9_mmpp_114,6.782735367424806
9_mmpp_228,1869.95626796244
9_mmpp_239,2081.541862432486
9_mmpp_352,1482.882291447401
9_mmpp_359,149.19565216788067
9_mmpp_381,7.380762920568853
9_mmpp_400,1.686021505376344
9_mmpp_494,5.702150537634409
9_mmpp_81,1537.6224604826323
9_mmpp_95,488.96629014667263
